,Counts,Sum_Duration,Hour,Day,Month,Year,atemperatue,humidity,temperature,windSpeed,Day_Name,weekday,Holiday
2015-01-11 01:00:00-05:00,48,26876.0,1,11,1,2015,-9.86,0.71,-9.86,0.08,Sunday,0,1
2015-01-11 02:00:00-05:00,24,10658.0,2,11,1,2015,-10.21,0.73,-10.21,0.01,Sunday,0,1
2015-01-11 03:00:00-05:00,6,4810.0,3,11,1,2015,-10.0,0.74,-10.0,0.05,Sunday,0,1
2015-01-11 04:00:00-05:00,2,905.0,4,11,1,2015,-9.7,0.69,-9.7,0.08,Sunday,0,1
2015-01-11 05:00:00-05:00,5,1944.0,5,11,1,2015,-10.46,0.73,-10.46,0,Sunday,0,1
2015-01-11 06:00:00-05:00,2,915.0,6,11,1,2015,-10.09,0.76,-10.09,0.03,Sunday,0,1
2015-01-11 07:00:00-05:00,25,15891.0,7,11,1,2015,-10.11,0.75,-10.11,0.03,Sunday,0,1
2015-01-11 08:00:00-05:00,80,41528.0,8,11,1,2015,-9.49,0.76,-9.49,0,Sunday,0,1
2015-01-11 09:00:00-05:00,123,73321.0,9,11,1,2015,-5.39,0.69,-5.39,0.54,Sunday,0,1
2015-01-11 10:00:00-05:00,183,100510.0,10,11,1,2015,-2.93,0.58,-2.93,4,Sunday,0,1
2015-01-11 11:00:00-05:00,305,306108.0,11,11,1,2015,-1.04,0.49,-1.04,4.26,Sunday,0,1
2015-01-11 12:00:00-05:00,339,275394.0,12,11,1,2015,-1.62,0.39,0.99,8.22,Sunday,0,1
2015-01-11 13:00:00-05:00,377,287180.0,13,11,1,2015,0.81,0.34,2.83,7.3,Sunday,0,1
2015-01-11 14:00:00-05:00,327,234186.0,14,11,1,2015,1.61,0.33,3.9,8.93,Sunday,0,1
2015-01-11 15:00:00-05:00,322,244696.0,15,11,1,2015,2.86,0.33,4.24,6,Sunday,0,1
2015-01-11 16:00:00-05:00,330,220280.0,16,11,1,2015,2.91,0.34,4.15,5.57,Sunday,0,1
2015-01-11 17:00:00-05:00,280,186273.0,17,11,1,2015,3.74,0.35,3.74,2.1,Sunday,0,1
2015-01-11 18:00:00-05:00,208,172446.0,18,11,1,2015,2.83,0.42,2.83,1.4,Sunday,0,1
2015-01-11 19:00:00-05:00,139,70637.0,19,11,1,2015,2.46,0.48,2.46,0.36,Sunday,0,1
2015-01-11 20:00:00-05:00,120,60494.0,20,11,1,2015,2.23,0.49,2.23,0.57,Sunday,0,1
2015-01-11 21:00:00-05:00,68,37065.0,21,11,1,2015,2.37,0.5,2.37,1.31,Sunday,0,1
2015-01-11 22:00:00-05:00,58,32389.0,22,11,1,2015,2.23,0.52,2.23,0.21,Sunday,0,1
2015-01-11 23:00:00-05:00,23,11772.0,23,11,1,2015,2.16,0.56,2.16,1.13,Sunday,0,1
2015-01-12 00:00:00-05:00,13,7556.0,0,12,1,2015,1.97,0.63,1.97,1.42,Monday,1,0
2015-01-12 01:00:00-05:00,8,5265.0,1,12,1,2015,1.98,0.66,1.98,0.39,Monday,1,0
2015-01-12 02:00:00-05:00,2,574.0,2,12,1,2015,1.44,0.72,1.44,0.92,Monday,1,0
2015-01-12 04:00:00-05:00,1,329.0,4,12,1,2015,1.22,0.83,1.22,0.18,Monday,1,0
2015-01-12 05:00:00-05:00,34,19140.0,5,12,1,2015,1.14,0.87,1.14,0.16,Monday,1,0
2015-01-12 06:00:00-05:00,48,25033.0,6,12,1,2015,1.05,0.89,1.05,0.17,Monday,1,0
2015-01-12 07:00:00-05:00,64,38131.0,7,12,1,2015,1.3,0.88,1.3,0.88,Monday,1,0
2015-01-12 08:00:00-05:00,115,66466.0,8,12,1,2015,1.39,0.9,1.39,0.77,Monday,1,0
2015-01-12 09:00:00-05:00,128,67278.0,9,12,1,2015,1.41,0.92,1.41,0.38,Monday,1,0
2015-01-12 10:00:00-05:00,83,47240.0,10,12,1,2015,1.65,0.92,1.65,0.48,Monday,1,0
2015-01-12 11:00:00-05:00,39,21190.0,11,12,1,2015,1.99,0.91,1.99,0.53,Monday,1,0
2015-01-12 12:00:00-05:00,28,13991.0,12,12,1,2015,2.28,0.93,2.28,0.65,Monday,1,0
2015-01-12 13:00:00-05:00,31,14898.0,13,12,1,2015,2.72,0.92,2.72,1.25,Monday,1,0
2015-01-12 14:00:00-05:00,46,24118.0,14,12,1,2015,3.37,0.91,3.37,0.82,Monday,1,0
2015-01-12 15:00:00-05:00,70,39144.0,15,12,1,2015,3.46,0.93,3.46,1.2,Monday,1,0
2015-01-12 16:00:00-05:00,145,93440.0,16,12,1,2015,3.51,0.92,3.51,0.6,Monday,1,0
2015-01-12 17:00:00-05:00,322,227154.0,17,12,1,2015,3.48,0.92,3.48,1.98,Monday,1,0
2015-01-12 18:00:00-05:00,345,228573.0,18,12,1,2015,3.3,0.93,3.3,1.23,Monday,1,0
2015-01-12 19:00:00-05:00,289,176962.0,19,12,1,2015,3.26,0.94,3.26,1.43,Monday,1,0
2015-01-12 20:00:00-05:00,134,75926.0,20,12,1,2015,3.5,0.92,3.5,1.51,Monday,1,0
2015-01-12 21:00:00-05:00,92,52777.0,21,12,1,2015,3.3,0.94,3.3,1.34,Monday,1,0
2015-01-12 22:00:00-05:00,87,53951.0,22,12,1,2015,3.37,0.94,3.37,3.51,Monday,1,0
2015-01-12 23:00:00-05:00,31,51937.0,23,12,1,2015,3.44,0.93,3.44,3.05,Monday,1,0
2015-01-13 00:00:00-05:00,40,25575.0,0,13,1,2015,3.84,0.89,3.84,3.79,Tuesday,1,0
2015-01-13 01:00:00-05:00,13,7867.0,1,13,1,2015,2.05,0.87,3.77,6.81,Tuesday,1,0
2015-01-13 02:00:00-05:00,4,1216.0,2,13,1,2015,0.84,0.85,3.32,9.29,Tuesday,1,0
2015-01-13 04:00:00-05:00,8,3500.0,4,13,1,2015,0.37,0.73,2.78,8.6,Tuesday,1,0
2015-01-13 05:00:00-05:00,49,27518.0,5,13,1,2015,-0.17,0.71,2.33,8.68,Tuesday,1,0
2015-01-13 06:00:00-05:00,129,81835.0,6,13,1,2015,-1.12,0.69,1.84,10.08,Tuesday,1,0
2015-01-13 07:00:00-05:00,444,332860.0,7,13,1,2015,-2.02,0.65,1.31,11.18,Tuesday,1,0
2015-01-13 08:00:00-05:00,826,541536.0,8,13,1,2015,-2.76,0.6,0.69,11.18,Tuesday,1,0
2015-01-13 09:00:00-05:00,414,240284.0,9,13,1,2015,-3.58,0.56,0.14,11.84,Tuesday,1,0
2015-01-13 10:00:00-05:00,165,106100.0,10,13,1,2015,-3.63,0.48,0.02,11.42,Tuesday,1,0
2015-01-13 11:00:00-05:00,174,121071.0,11,13,1,2015,-3.46,0.45,-0.06,10.38,Tuesday,1,0
2015-01-13 12:00:00-05:00,186,144265.0,12,13,1,2015,-2.62,0.43,0.17,8.33,Tuesday,1,0
2015-01-13 13:00:00-05:00,186,114762.0,13,13,1,2015,-3.48,0.4,0.27,12.12,Tuesday,1,0
2015-01-13 14:00:00-05:00,158,94563.0,14,13,1,2015,-2.32,0.4,0.32,7.9,Tuesday,1,0
2015-01-13 15:00:00-05:00,197,127182.0,15,13,1,2015,-2.95,0.44,0.02,8.84,Tuesday,1,0
2015-01-13 16:00:00-05:00,325,211820.0,16,13,1,2015,-2.42,0.45,-0.16,6.57,Tuesday,1,0
2015-01-13 17:00:00-05:00,621,453241.0,17,13,1,2015,-2.61,0.45,-0.88,5.07,Tuesday,1,0
2015-01-13 18:00:00-05:00,580,353746.0,18,13,1,2015,-1.82,0.5,-1.82,2.41,Tuesday,1,0
2015-01-13 19:00:00-05:00,351,204634.0,19,13,1,2015,-2.34,0.5,-2.34,3.95,Tuesday,1,0
2015-01-13 20:00:00-05:00,238,137949.0,20,13,1,2015,-2.76,0.51,-2.76,1.62,Tuesday,1,0
2015-01-13 21:00:00-05:00,203,112633.0,21,13,1,2015,-4.88,0.51,-2.86,5.11,Tuesday,1,0
2015-01-13 22:00:00-05:00,107,62786.0,22,13,1,2015,-3.18,0.51,-3.18,3.81,Tuesday,1,0
2015-01-13 23:00:00-05:00,55,29342.0,23,13,1,2015,-3.39,0.51,-3.39,1.29,Tuesday,1,0
2015-01-14 00:00:00-05:00,28,20547.0,0,14,1,2015,-6.41,0.5,-3.34,7.38,Wednesday,1,0
2015-01-14 01:00:00-05:00,13,9030.0,1,14,1,2015,-6.13,0.51,-3.25,6.92,Wednesday,1,0
2015-01-14 02:00:00-05:00,3,1468.0,2,14,1,2015,-6.36,0.53,-3.2,7.66,Wednesday,1,0
2015-01-14 03:00:00-05:00,1,1277.0,3,14,1,2015,-6.0,0.53,-3.1,7.03,Wednesday,1,0
2015-01-14 04:00:00-05:00,2,842.0,4,14,1,2015,-6.77,0.55,-3.12,9.13,Wednesday,1,0
2015-01-14 05:00:00-05:00,30,17364.0,5,14,1,2015,-6.36,0.63,-3.5,6.77,Wednesday,1,0
2015-01-14 06:00:00-05:00,85,79210.0,6,14,1,2015,-6.32,0.76,-4.05,5.28,Wednesday,1,0
2015-01-14 07:00:00-05:00,294,178001.0,7,14,1,2015,-7.09,0.79,-4.09,6.87,Wednesday,1,0
2015-01-14 08:00:00-05:00,478,293746.0,8,14,1,2015,-7.41,0.78,-4.12,7.61,Wednesday,1,0
2015-01-14 09:00:00-05:00,326,179985.0,9,14,1,2015,-7.04,0.76,-3.85,7.44,Wednesday,1,0
2015-01-14 10:00:00-05:00,160,104580.0,10,14,1,2015,-6.37,0.75,-3.32,7.32,Wednesday,1,0
2015-01-14 11:00:00-05:00,158,80962.0,11,14,1,2015,-5.74,0.74,-2.74,7.47,Wednesday,1,0
2015-01-14 12:00:00-05:00,177,98460.0,12,14,1,2015,-5.21,0.73,-2.23,7.62,Wednesday,1,0
2015-01-14 13:00:00-05:00,169,86680.0,13,14,1,2015,-4.75,0.72,-1.91,7.41,Wednesday,1,0
2015-01-14 14:00:00-05:00,143,90608.0,14,14,1,2015,-4.69,0.72,-1.58,8.33,Wednesday,1,0
2015-01-14 15:00:00-05:00,175,117674.0,15,14,1,2015,-3.6,0.7,-1.15,6.67,Wednesday,1,0
2015-01-14 16:00:00-05:00,315,212002.0,16,14,1,2015,-3.57,0.7,-1.02,7.01,Wednesday,1,0
2015-01-14 17:00:00-05:00,580,370401.0,17,14,1,2015,-3.32,0.7,-0.98,6.45,Wednesday,1,0
2015-01-14 18:00:00-05:00,551,342334.0,18,14,1,2015,-4.0,0.71,-1.18,7.67,Wednesday,1,0
2015-01-14 19:00:00-05:00,328,179424.0,19,14,1,2015,-3.33,0.72,-1.26,5.7,Wednesday,1,0
2015-01-14 20:00:00-05:00,211,120493.0,20,14,1,2015,-1.15,0.72,-1.15,4.05,Wednesday,1,0
2015-01-14 21:00:00-05:00,168,89251.0,21,14,1,2015,-0.97,0.72,-0.97,4.32,Wednesday,1,0
2015-01-14 22:00:00-05:00,113,58885.0,22,14,1,2015,-0.88,0.73,-0.88,3.66,Wednesday,1,0
2015-01-14 23:00:00-05:00,47,31920.0,23,14,1,2015,-2.79,0.73,-0.98,5.22,Wednesday,1,0
2015-01-15 00:00:00-05:00,21,22692.0,0,15,1,2015,-1.36,0.76,-1.36,3.17,Thursday,1,0
2015-01-15 01:00:00-05:00,23,28638.0,1,15,1,2015,-1.36,0.76,-1.36,1.85,Thursday,1,0
2015-01-15 02:00:00-05:00,3,657.0,2,15,1,2015,-1.26,0.75,-1.26,1.39,Thursday,1,0
2015-01-15 04:00:00-05:00,3,922.0,4,15,1,2015,-1.43,0.75,-1.43,1.78,Thursday,1,0
2015-01-15 05:00:00-05:00,46,24626.0,5,15,1,2015,-1.44,0.76,-1.44,1.56,Thursday,1,0
2015-01-15 06:00:00-05:00,142,78258.0,6,15,1,2015,-1.28,0.75,-1.28,1.17,Thursday,1,0
2015-01-15 07:00:00-05:00,436,292724.0,7,15,1,2015,-1.03,0.73,-1.03,1.04,Thursday,1,0
2015-01-15 08:00:00-05:00,825,540388.0,8,15,1,2015,-0.86,0.72,-0.86,0.17,Thursday,1,0
2015-01-15 09:00:00-05:00,366,235464.0,9,15,1,2015,-0.54,0.71,-0.54,0.76,Thursday,1,0
2015-01-15 10:00:00-05:00,165,111264.0,10,15,1,2015,0.16,0.68,0.16,4.25,Thursday,1,0
2015-01-15 11:00:00-05:00,159,105397.0,11,15,1,2015,-1.31,0.62,0.79,6.56,Thursday,1,0
2015-01-15 12:00:00-05:00,242,158558.0,12,15,1,2015,0.31,0.58,1.67,5.01,Thursday,1,0
2015-01-15 13:00:00-05:00,238,165998.0,13,15,1,2015,1.21,0.57,2.84,6.12,Thursday,1,0
2015-01-15 14:00:00-05:00,196,128054.0,14,15,1,2015,0.92,0.56,3.27,8.72,Thursday,1,0
2015-01-15 15:00:00-05:00,243,192513.0,15,15,1,2015,1.55,0.56,3.36,6.93,Thursday,1,0
2015-01-15 16:00:00-05:00,374,260612.0,16,15,1,2015,3.11,0.59,3.11,3.73,Thursday,1,0
2015-01-15 17:00:00-05:00,650,443600.0,17,15,1,2015,2.8,0.62,2.8,1.62,Thursday,1,0
2015-01-15 18:00:00-05:00,624,383953.0,18,15,1,2015,2.13,0.66,2.13,0.92,Thursday,1,0
2015-01-15 19:00:00-05:00,384,265953.0,19,15,1,2015,0.53,0.74,0.53,0.92,Thursday,1,0
2015-01-15 20:00:00-05:00,257,136791.0,20,15,1,2015,-0.28,0.78,-0.28,0.29,Thursday,1,0
2015-01-15 21:00:00-05:00,179,99721.0,21,15,1,2015,-0.59,0.8,-0.59,0.22,Thursday,1,0
2015-01-15 22:00:00-05:00,127,80948.0,22,15,1,2015,-1.38,0.84,-1.38,0.19,Thursday,1,0
2015-01-15 23:00:00-05:00,71,41935.0,23,15,1,2015,-1.29,0.84,-1.29,0.83,Thursday,1,0
2015-01-16 00:00:00-05:00,26,11786.0,0,16,1,2015,-1,0.84,-1,3.29,Friday,1,0
2015-01-16 01:00:00-05:00,16,10506.0,1,16,1,2015,-0.7,0.85,-0.7,3.73,Friday,1,0
2015-01-16 02:00:00-05:00,11,3637.0,2,16,1,2015,-2.06,0.86,-2.06,2.45,Friday,1,0
2015-01-16 03:00:00-05:00,1,318.0,3,16,1,2015,-2.46,0.87,-2.46,2.08,Friday,1,0
2015-01-16 04:00:00-05:00,5,4187.0,4,16,1,2015,-1.72,0.87,-1.72,2.23,Friday,1,0
2015-01-16 05:00:00-05:00,42,22505.0,5,16,1,2015,-2.6,0.86,-2.6,1.9,Friday,1,0
2015-01-16 06:00:00-05:00,106,59509.0,6,16,1,2015,-1.41,0.82,-1.41,4.37,Friday,1,0
2015-01-16 07:00:00-05:00,361,226675.0,7,16,1,2015,-2.56,0.78,-0.91,4.9,Friday,1,0
2015-01-16 08:00:00-05:00,766,533866.0,8,16,1,2015,-1.83,0.82,-1.83,3.91,Friday,1,0
2015-01-16 09:00:00-05:00,409,255255.0,9,16,1,2015,-0.04,0.62,2.11,7.33,Friday,1,0
2015-01-16 10:00:00-05:00,183,123539.0,10,16,1,2015,1.11,0.52,4.41,14.52,Friday,1,0
2015-01-16 11:00:00-05:00,188,135410.0,11,16,1,2015,1.46,0.51,4.92,16.42,Friday,1,0
2015-01-16 12:00:00-05:00,251,163060.0,12,16,1,2015,1.74,0.52,5.32,18.03,Friday,1,0
2015-01-16 13:00:00-05:00,263,203471.0,13,16,1,2015,1.52,0.5,5.52,22.01,Friday,1,0
2015-01-16 14:00:00-05:00,229,153544.0,14,16,1,2015,2,0.47,5.78,20.59,Friday,1,0
2015-01-16 15:00:00-05:00,300,222414.0,15,16,1,2015,2.22,0.45,5.83,19.19,Friday,1,0
2015-01-16 16:00:00-05:00,410,289002.0,16,16,1,2015,2.6,0.44,5.86,16.61,Friday,1,0
2015-01-16 17:00:00-05:00,680,509013.0,17,16,1,2015,1.96,0.45,5.2,15.29,Friday,1,0
2015-01-16 18:00:00-05:00,538,359061.0,18,16,1,2015,1.83,0.48,4.47,11.04,Friday,1,0
2015-01-16 19:00:00-05:00,312,188815.0,19,16,1,2015,1.82,0.51,3.73,7.42,Friday,1,0
2015-01-16 20:00:00-05:00,231,121320.0,20,16,1,2015,1.84,0.53,3.1,5.25,Friday,1,0
2015-01-16 21:00:00-05:00,137,129547.0,21,16,1,2015,1.02,0.53,2.77,6.43,Friday,1,0
2015-01-16 22:00:00-05:00,125,71135.0,22,16,1,2015,-0.16,0.55,1.8,6.63,Friday,1,0
2015-01-16 23:00:00-05:00,93,53401.0,23,16,1,2015,-0.95,0.52,1.65,8.57,Friday,1,0
2015-01-17 00:00:00-05:00,75,79393.0,0,17,1,2015,-1.49,0.5,0.71,6.8,Saturday,0,1
2015-01-17 01:00:00-05:00,63,31386.0,1,17,1,2015,-2.04,0.49,0.15,6.52,Saturday,0,1
2015-01-17 02:00:00-05:00,32,17939.0,2,17,1,2015,-2.84,0.49,-0.52,6.61,Saturday,0,1
2015-01-17 03:00:00-05:00,12,6493.0,3,17,1,2015,-3.68,0.49,-1.25,6.58,Saturday,0,1
2015-01-17 04:00:00-05:00,7,4390.0,4,17,1,2015,-3.46,0.5,-1.61,5.11,Saturday,0,1
2015-01-17 05:00:00-05:00,6,4389.0,5,17,1,2015,-5.05,0.5,-2.25,7.13,Saturday,0,1
2015-01-17 06:00:00-05:00,16,12876.0,6,17,1,2015,-5.15,0.5,-2.7,6.09,Saturday,0,1
2015-01-17 07:00:00-05:00,50,26079.0,7,17,1,2015,-5.47,0.48,-3.21,5.52,Saturday,0,1
2015-01-17 08:00:00-05:00,111,75921.0,8,17,1,2015,-3.26,0.48,-3.26,4.04,Saturday,0,1
2015-01-17 09:00:00-05:00,202,165610.0,9,17,1,2015,-2.57,0.48,-2.57,4.6,Saturday,0,1
2015-01-17 10:00:00-05:00,275,242011.0,10,17,1,2015,-3.53,0.48,-1.63,5.22,Saturday,0,1
2015-01-17 11:00:00-05:00,344,401737.0,11,17,1,2015,-3.52,0.47,-0.65,8.12,Saturday,0,1
2015-01-17 12:00:00-05:00,395,399570.0,12,17,1,2015,-2.5,0.47,0.3,8.43,Saturday,0,1
2015-01-17 13:00:00-05:00,403,412409.0,13,17,1,2015,-1.76,0.47,1.24,9.78,Saturday,0,1
2015-01-17 14:00:00-05:00,406,446772.0,14,17,1,2015,-0.89,0.46,2.18,10.83,Saturday,0,1
2015-01-17 15:00:00-05:00,447,440908.0,15,17,1,2015,-0.9,0.47,2.57,13.16,Saturday,0,1
2015-01-17 16:00:00-05:00,318,299843.0,16,17,1,2015,-0.42,0.47,2.78,12.04,Saturday,0,1
2015-01-17 17:00:00-05:00,283,210979.0,17,17,1,2015,-0.46,0.49,2.36,9.95,Saturday,0,1
2015-01-17 18:00:00-05:00,222,161623.0,18,17,1,2015,-1.49,0.51,1.71,10.98,Saturday,0,1
2015-01-17 19:00:00-05:00,173,93280.0,19,17,1,2015,-1.5,0.52,1.16,8.48,Saturday,0,1
2015-01-17 20:00:00-05:00,125,77631.0,20,17,1,2015,-2.03,0.59,0.78,8.77,Saturday,0,1
2015-01-17 21:00:00-05:00,98,62708.0,21,17,1,2015,-2.07,0.66,0.71,8.6,Saturday,0,1
2015-01-17 22:00:00-05:00,84,50446.0,22,17,1,2015,-2.61,0.7,0.75,10.84,Saturday,0,1
2015-01-17 23:00:00-05:00,70,42325.0,23,17,1,2015,-1.95,0.73,0.97,9.25,Saturday,0,1
2015-01-18 00:00:00-05:00,64,31632.0,0,18,1,2015,-2.61,0.76,1.27,13.83,Sunday,0,1
2015-01-18 01:00:00-05:00,36,19704.0,1,18,1,2015,-2.65,0.78,1.35,14.53,Sunday,0,1
2015-01-18 02:00:00-05:00,46,26678.0,2,18,1,2015,-2.2,0.79,1.49,13.08,Sunday,0,1
2015-01-18 03:00:00-05:00,17,8183.0,3,18,1,2015,-2.09,0.81,1.41,12.08,Sunday,0,1
2015-01-18 04:00:00-05:00,6,2416.0,4,18,1,2015,-0.65,0.81,1.44,6.8,Sunday,0,1
2015-01-18 05:00:00-05:00,3,1717.0,5,18,1,2015,1.56,0.82,1.56,4.56,Sunday,0,1
2015-01-18 06:00:00-05:00,12,6122.0,6,18,1,2015,2.05,0.81,2.05,4.26,Sunday,0,1
2015-01-18 07:00:00-05:00,23,14056.0,7,18,1,2015,2.2,0.82,2.2,3.44,Sunday,0,1
2015-01-18 08:00:00-05:00,9,5494.0,8,18,1,2015,2.12,0.85,2.12,3.23,Sunday,0,1
2015-01-18 09:00:00-05:00,25,12563.0,9,18,1,2015,2.39,0.9,2.39,3.23,Sunday,0,1
2015-01-18 10:00:00-05:00,41,19910.0,10,18,1,2015,3.05,0.9,3.05,4.65,Sunday,0,1
2015-01-18 11:00:00-05:00,84,41331.0,11,18,1,2015,3.49,0.92,3.49,3.52,Sunday,0,1
2015-01-18 12:00:00-05:00,154,116261.0,12,18,1,2015,4.08,0.92,4.08,3.8,Sunday,0,1
2015-01-18 13:00:00-05:00,192,129677.0,13,18,1,2015,3.11,0.92,4.54,6.3,Sunday,0,1
2015-01-18 14:00:00-05:00,215,228121.0,14,18,1,2015,5.2,0.92,5.2,1.86,Sunday,0,1
2015-01-18 15:00:00-05:00,268,208763.0,15,18,1,2015,5.63,0.92,5.63,2.59,Sunday,0,1
2015-01-18 16:00:00-05:00,258,194414.0,16,18,1,2015,4.21,0.9,5.55,6.49,Sunday,0,1
2015-01-18 17:00:00-05:00,256,225100.0,17,18,1,2015,5.34,0.85,5.34,4.68,Sunday,0,1
2015-01-18 18:00:00-05:00,266,169795.0,18,18,1,2015,4.91,0.83,4.91,2.5,Sunday,0,1
2015-01-18 19:00:00-05:00,148,83916.0,19,18,1,2015,2.67,0.8,4.37,7.07,Sunday,0,1
2015-01-18 20:00:00-05:00,122,63806.0,20,18,1,2015,3.2,0.72,5.06,8.05,Sunday,0,1
2015-01-18 21:00:00-05:00,107,69901.0,21,18,1,2015,2.3,0.74,4.1,7.27,Sunday,0,1
2015-01-18 22:00:00-05:00,103,72175.0,22,18,1,2015,3.12,0.73,4.4,5.8,Sunday,0,1
2015-01-18 23:00:00-05:00,68,35573.0,23,18,1,2015,3.48,0.7,4.56,5.3,Sunday,0,1
2015-01-19 00:00:00-05:00,42,22098.0,0,19,1,2015,2.91,0.72,4.19,5.72,Monday,1,0
2015-01-19 01:00:00-05:00,26,16782.0,1,19,1,2015,3.19,0.74,3.19,3.63,Monday,1,0
2015-01-19 02:00:00-05:00,22,13669.0,2,19,1,2015,2.29,0.78,2.29,1.42,Monday,1,0
2015-01-19 03:00:00-05:00,13,10798.0,3,19,1,2015,3.92,0.71,3.92,4.13,Monday,1,0
2015-01-19 04:00:00-05:00,10,4932.0,4,19,1,2015,3.83,0.69,3.83,3.69,Monday,1,0
2015-01-19 05:00:00-05:00,12,5364.0,5,19,1,2015,3.65,0.7,3.65,3.81,Monday,1,0
2015-01-19 06:00:00-05:00,34,15738.0,6,19,1,2015,3.56,0.64,4.81,5.9,Monday,1,0
2015-01-19 07:00:00-05:00,101,60029.0,7,19,1,2015,2.46,0.59,4.85,10.14,Monday,1,0
2015-01-19 08:00:00-05:00,207,115456.0,8,19,1,2015,2.63,0.57,5.05,10.49,Monday,1,0
2015-01-19 09:00:00-05:00,176,121226.0,9,19,1,2015,2.85,0.55,5.26,10.63,Monday,1,0
2015-01-19 10:00:00-05:00,239,182792.0,10,19,1,2015,3.35,0.52,5.7,10.77,Monday,1,0
2015-01-19 11:00:00-05:00,299,333627.0,11,19,1,2015,2.9,0.52,5.85,14.39,Monday,1,0
2015-01-19 12:00:00-05:00,366,300766.0,12,19,1,2015,3.43,0.53,6.03,12.54,Monday,1,0
2015-01-19 13:00:00-05:00,399,423629.0,13,19,1,2015,4.25,0.48,6.8,13.25,Monday,1,0
2015-01-19 14:00:00-05:00,404,375296.0,14,19,1,2015,4.77,0.47,6.95,11.25,Monday,1,0
2015-01-19 15:00:00-05:00,375,372830.0,15,19,1,2015,5.55,0.41,7.64,11.55,Monday,1,0
2015-01-19 16:00:00-05:00,429,421551.0,16,19,1,2015,6.77,0.39,8.04,7.76,Monday,1,0
2015-01-19 17:00:00-05:00,423,353661.0,17,19,1,2015,6.85,0.4,7.73,6.08,Monday,1,0
2015-01-19 18:00:00-05:00,336,210413.0,18,19,1,2015,5.73,0.47,5.73,2.61,Monday,1,0
2015-01-19 19:00:00-05:00,248,145653.0,19,19,1,2015,3.52,0.58,3.52,0.78,Monday,1,0
2015-01-19 20:00:00-05:00,178,98372.0,20,19,1,2015,1.62,0.68,1.62,1.36,Monday,1,0
2015-01-19 21:00:00-05:00,128,114887.0,21,19,1,2015,0.75,0.72,0.75,1.79,Monday,1,0
2015-01-19 22:00:00-05:00,97,49050.0,22,19,1,2015,0.04,0.76,0.04,0.27,Monday,1,0
2015-01-19 23:00:00-05:00,70,40395.0,23,19,1,2015,-0.32,0.78,-0.32,1.22,Monday,1,0
2015-01-20 00:00:00-05:00,12,5257.0,0,20,1,2015,-0.75,0.78,-0.75,0,Tuesday,1,0
2015-01-20 01:00:00-05:00,5,3158.0,1,20,1,2015,-1.06,0.79,-1.06,0,Tuesday,1,0
2015-01-20 02:00:00-05:00,6,2621.0,2,20,1,2015,-1.56,0.81,-1.56,0,Tuesday,1,0
2015-01-20 04:00:00-05:00,7,4129.0,4,20,1,2015,-1.93,0.83,-1.93,0,Tuesday,1,0
2015-01-20 05:00:00-05:00,47,26094.0,5,20,1,2015,-2.29,0.84,-2.29,0,Tuesday,1,0
2015-01-20 06:00:00-05:00,169,98180.0,6,20,1,2015,-2.33,0.84,-2.33,0.01,Tuesday,1,0
2015-01-20 07:00:00-05:00,476,340683.0,7,20,1,2015,-1.84,0.85,-1.84,0.01,Tuesday,1,0
2015-01-20 08:00:00-05:00,844,570884.0,8,20,1,2015,-1.34,0.85,-1.34,0,Tuesday,1,0
2015-01-20 09:00:00-05:00,368,325442.0,9,20,1,2015,0.03,0.83,0.03,0,Tuesday,1,0
2015-01-20 10:00:00-05:00,192,118253.0,10,20,1,2015,1.81,0.79,1.81,0.01,Tuesday,1,0
2015-01-20 11:00:00-05:00,193,203200.0,11,20,1,2015,4.47,0.65,4.47,0.54,Tuesday,1,0
2015-01-20 12:00:00-05:00,212,145848.0,12,20,1,2015,6.37,0.57,6.37,1.15,Tuesday,1,0
2015-01-20 13:00:00-05:00,208,118560.0,13,20,1,2015,7.4,0.52,7.4,1.24,Tuesday,1,0
2015-01-20 14:00:00-05:00,199,141514.0,14,20,1,2015,7.9,0.52,7.9,0.74,Tuesday,1,0
2015-01-20 15:00:00-05:00,244,180218.0,15,20,1,2015,8.45,0.51,8.45,0.49,Tuesday,1,0
2015-01-20 16:00:00-05:00,406,259490.0,16,20,1,2015,8.12,0.52,8.12,2.95,Tuesday,1,0
2015-01-20 17:00:00-05:00,740,567816.0,17,20,1,2015,7.74,0.52,7.74,1.33,Tuesday,1,0
2015-01-20 18:00:00-05:00,708,452856.0,18,20,1,2015,5.51,0.6,5.51,0.05,Tuesday,1,0
2015-01-20 19:00:00-05:00,478,324767.0,19,20,1,2015,3.38,0.66,3.38,0,Tuesday,1,0
2015-01-20 20:00:00-05:00,346,211733.0,20,20,1,2015,2.23,0.72,2.23,0.01,Tuesday,1,0
2015-01-20 21:00:00-05:00,191,113026.0,21,20,1,2015,0.85,0.78,0.85,0.02,Tuesday,1,0
2015-01-20 22:00:00-05:00,122,73915.0,22,20,1,2015,0.71,0.78,0.71,0,Tuesday,1,0
2015-01-20 23:00:00-05:00,90,75899.0,23,20,1,2015,-0.02,0.82,-0.02,0.01,Tuesday,1,0
2015-01-21 00:00:00-05:00,26,15838.0,0,21,1,2015,0.36,0.81,0.36,1.93,Wednesday,1,0
2015-01-21 01:00:00-05:00,7,4780.0,1,21,1,2015,0.99,0.76,0.99,4.15,Wednesday,1,0
